folio,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
7404,1,0, , , , , , , ,6,1,5
7405,1,0, , , , , , , ,2,1,1
7406,1,0, , , , , , , ,1,1,0
7407,1,0, , , , , , , ,1,1,0
7408,1,0, , , , , , , ,3,2,1
7409,1,0, , , , , , , ,4,2,2
7410,1,0, , , , , , , ,3,2,1
7411,1,0, , , , , , , ,3,1,2
7412,1,0, , , , , , , ,2,1,1
7413,1,0, , , , , , , ,5,2,3
7414,1,0, , , , , , , ,4,3,1
7415,1,0, , , , , , , ,4,2,2
7416,1,0, , , , , , , ,6,2,4
7417,1,0, , , , , , , ,3,2,1
7418,1,0, , , , , , , ,10,5,5
7419,1,0, , , , , , , ,6,4,2
7420,1,0, , , , , , , ,4,2,2
7421,1,0, , , , , , , ,1,0,1
7422,1,0, , , , , , , ,2,1,1
7423,1,0, , , , , , , ,2,1,1
7424,1,0, , , , , , , ,2,1,1
7425,1,0, , , , , , , ,3,2,1
7426,1,0, , , , , , , ,2,0,2
7427,1,0, , , , , , , ,3,0,3
7428,1,0, , , , , , , ,2,1,1
7429,1,0, , , , , , , ,4,3,1
7430,1,0, , , , , , , ,5,3,2
7431,1,0, , , , , , , ,2,1,1
7432,1,0, , , , , , , ,2,1,1
7433,1,0, , , , , , , ,3,1,2
7434,1,0, , , , , , , ,4,2,2
7435,1,0, , , , , , , ,2,1,1
7436,1,0, , , , , , , ,3,1,2
7437,1,0, , , , , , , ,1,1,0
7438,1,0, , , , , , , ,3,2,1
7439,1,0, , , , , , , ,5,3,2
7440,1,0, , , , , , , ,2,1,1
7441,1,0, , , , , , , ,2,1,1
7442,1,0, , , , , , , ,3,1,2
7443,1,0, , , , , , , ,4,1,3
7444,1,0, , , , , , , ,1,0,1
7445,1,0, , , , , , , ,5,4,1
7446,1,0, , , , , , , ,5,2,3
7447,1,0, , , , , , , ,4,2,2
7448,1,0, , , , , , , ,1,1,0
7449,1,0, , , , , , , ,4,2,2
7450,1,0, , , , , , , ,6,2,4
7451,1,0, , , , , , , ,3,2,1
7452,1,0, , , , , , , ,4,1,3
7453,1,0, , , , , , , ,9,3,6
7454,1,0, , , , , , , ,5,2,3
7455,1,0, , , , , , , ,2,1,1
7456,1,0, , , , , , , ,3,2,1
7457,1,0, , , , , , , ,2,1,1
7458,1,0, , , , , , , ,2,1,1
7459,1,0, , , , , , , ,9,5,4
7460,1,0, , , , , , , ,5,2,3
7461,1,0, , , , , , , ,5,1,4
7462,1,0, , , , , , , ,2,1,1
7463,1,0, , , , , , , ,5,2,3
7464,1,0, , , , , , , ,4,3,1
7465,1,0, , , , , , , ,6,3,3
7466,1,0, , , , , , , ,8,5,3
7467,1,0, , , , , , , ,6,2,4
7468,1,0, , , , , , , ,2,1,1
7469,1,0, , , , , , , ,5,1,4
7470,1,0, , , , , , , ,6,3,3
7471,1,0, , , , , , , ,1,1,0
7472,1,0, , , , , , , ,5,2,3
7473,1,0, , , , , , , ,1,1,0
7474,1,0, , , , , , , ,3,1,2
7475,1,0, , , , , , , ,1,0,1
7476,1,0, , , , , , , ,3,2,1
7477,1,0, , , , , , , ,3,1,2
7478,1,0, , , , , , , ,4,2,2
7479,1,0, , , , , , , ,8,4,4
7480,1,0, , , , , , , ,4,2,2
7481,1,0, , , , , , , ,5,2,3
7482,1,0, , , , , , , ,4,1,3
7483,1,0, , , , , , , ,2,1,1
7484,1,0, , , , , , , ,5,4,1
7485,1,0, , , , , , , ,2,1,1
7486,1,0, , , , , , , ,2,1,1
7487,1,0, , , , , , , ,4,1,3
7488,1,0, , , , , , , ,2,1,1
7489,1,0, , , , , , , ,3,1,2
7490,1,0, , , , , , , ,4,2,2
7491,1,0, , , , , , , ,3,2,1
7492,1,0, , , , , , , ,3,1,2
7493,1,0, , , , , , , ,8,3,5
7494,1,0, , , , , , , ,5,3,2
7495,1,0, , , , , , , ,7,3,4
7496,1,0, , , , , , , ,4,1,3
7497,1,0, ,1,2,2,2,2,2,3,2,1
7498,1,0, , , , , , , ,2,0,2
7499,1,0, , , , , , , ,2,1,1
7500,1,0, , , , , , , ,1,1,0
7501,1,0, , , , , , , ,7,4,3
7502,1,0, , , , , , , ,4,1,3
7503,1,0, , , , , , , ,4,3,1
7504,1,0, , , , , , , ,4,2,2
7505,1,0, ,1,2,2,2,2,2,3,2,1
7506,1,0, , , , , , , ,3,2,1
7507,1,0, , , , , , , ,1,0,1
7508,1,0, , , , , , , ,4,3,1
7509,1,0, , , , , , , ,5,4,1
7510,1,0, , , , , , , ,6,1,5
7511,1,0, , , , , , , ,1,0,1
7512,1,0, , , , , , , ,4,3,1
7513,1,0, , , , , , , ,3,2,1
7514,1,0, , , , , , , ,2,0,2
7515,1,0, , , , , , , ,5,2,3
7516,1,0, , , , , , , ,5,4,1
7517,1,0, , , , , , , ,3,1,2
7518,1,0, , , , , , , ,3,0,3
7519,1,0, , , , , , , ,3,1,2
7520,1,0, , , , , , , ,5,3,2
7521,1,0, , , , , , , ,7,3,4
7522,1,0, , , , , , , ,6,1,5
7523,1,0, , , , , , , ,2,1,1
7524,1,0, , , , , , , ,4,2,2
7525,1,0, , , , , , , ,4,2,2
7526,1,0, , , , , , , ,6,2,4
7527,1,0, , , , , , , ,5,2,3
7528,1,0, , , , , , , ,4,3,1
7529,1,0, , , , , , , ,4,1,3
7530,1,0, , , , , , , ,4,2,2
7531,1,0, , , , , , , ,2,1,1
7532,1,0, , , , , , , ,7,4,3
7533,1,0, , , , , , , ,4,0,4
7534,1,0, , , , , , , ,2,1,1
7535,1,0, , , , , , , ,8,3,5
7536,1,0, , , , , , , ,3,2,1
7537,1,0, , , , , , , ,6,4,2
7538,1,0, , , , , , , ,3,1,2
7539,1,0, , , , , , , ,6,4,2
7540,1,0, ,2,2,1,2,2,2,2,1,1
7541,1,0, , , , , , , ,4,3,1
7542,1,0, , , , , , , ,5,3,2
7543,1,0, , , , , , , ,3,2,1
7544,1,0, , , , , , , ,2,1,1
7545,1,0, , , , , , , ,4,2,2
7546,1,0, , , , , , , ,2,1,1
7547,1,0, , , , , , , ,3,1,2
7548,1,0, , , , , , , ,4,2,2
7549,1,0, , , , , , , ,9,2,7
7550,1,0, , , , , , , ,2,1,1
7551,1,0, ,1,2,2,2,2,2,2,1,1
7552,1,0, ,1,2,2,2,2,2,3,1,2
7553,1,0, , , , , , , ,10,7,3
7554,1,0, , , , , , , ,3,2,1
7555,1,0, , , , , , , ,2,2,0
7556,1,0, , , , , , , ,3,1,2
7557,1,0, , , , , , , ,4,2,2
7558,1,0, ,1,2,2,2,2,2,3,2,1
7559,1,0, , , , , , , ,1,1,0
7560,1,0, , , , , , , ,2,1,1
7561,1,0, , , , , , , ,1,1,0
7562,1,0, , , , , , , ,1,1,0
7563,1,0, , , , , , , ,2,0,2
7564,1,0, , , , , , , ,4,2,2
7565,1,0, ,1,2,2,2,2,2,2,2,0
7566,1,0, , , , , , , ,2,1,1
7567,1,0, , , , , , , ,5,2,3
7568,1,0, , , , , , , ,3,3,0
7569,1,0, , , , , , , ,3,0,3
7570,1,0, , , , , , , ,1,0,1
7571,1,0, , , , , , , ,5,3,2
7572,1,0, ,1,1,2,2,2,2,3,1,2
7573,1,0, ,1,2,1,1,2,2,4,1,3
7574,1,0, ,1,2,2,2,2,2,3,1,2
7575,1,0, , , , , , , ,3,0,3
7576,1,0, ,1,2,2,2,2,2,5,2,3
7577,1,0, , , , , , , ,4,2,2
7578,1,0, , , , , , , ,4,2,2
7579,1,0, , , , , , , ,5,2,3
7580,1,0, , , , , , , ,6,3,3
7581,1,0, , , , , , , ,3,1,2
7582,1,0, , , , , , , ,2,2,0
7583,1,0, ,1,2,2,2,2,2,2,1,1
7584,1,0, , , , , , , ,2,1,1
7585,1,0, ,1,2,1,2,2,2,2,1,1
7586,1,0, , , , , , , ,5,3,2
7587,1,0, , , , , , , ,5,3,2
7588,1,0, , , , , , , ,4,3,1
7589,1,0, , , , , , , ,3,2,1
7590,1,0, ,1,2,2,2,2,2,5,4,1
7591,1,0, , , , , , , ,5,2,3
7592,1,0, , , , , , , ,3,1,2
7593,1,0, , , , , , , ,2,1,1
7594,1,0, , , , , , , ,10,5,5
7595,1,0, , , , , , , ,3,0,3
7596,1,0, ,1,2,2,2,2,2,3,2,1
7597,1,0, ,1,2,2,2,2,1,2,0,2
7598,1,0, , , , , , , ,9,6,3
7599,1,0, , , , , , , ,4,1,3
7600,1,0, , , , , , , ,8,2,6
7601,1,0, , , , , , , ,6,3,3
7602,1,0, , , , , , , ,3,1,2
7603,1,0, , , , , , , ,4,3,1
7604,1,0, , , , , , , ,5,2,3
7605,1,0, , , , , , , ,5,2,3
7606,1,0, , , , , , , ,2,1,1
7607,1,0, , , , , , , ,1,1,0
7608,1,0, , , , , , , ,4,3,1
7609,1,0, , , , , , , ,7,4,3
7610,1,0, ,1,2,2,2,2,2,4,1,3
7611,1,0, , , , , , , ,4,1,3
7612,1,0, , , , , , , ,5,1,4
7613,1,0, , , , , , , ,3,2,1
7614,1,0, , , , , , , ,5,3,2
7615,1,0, , , , , , , ,5,3,2
7616,1,0, , , , , , , ,2,1,1
7617,1,0, , , , , , , ,5,2,3
7618,1,0, , , , , , , ,3,1,2
7619,1,0, , , , , , , ,2,1,1
7620,1,0, , , , , , , ,6,4,2
7621,1,0, , , , , , , ,3,1,2
7622,1,0, ,1,2,2,2,2,2,4,3,1
7623,1,0, , , , , , , ,1,0,1
7624,1,0, , , , , , , ,3,1,2
7625,1,0, , , , , , , ,5,1,4
7626,1,0, , , , , , , ,1,0,1
7627,1,0, , , , , , , ,2,0,2
7628,1,0, , , , , , , ,3,1,2
7629,1,0, , , , , , , ,2,1,1
7630,1,0, , , , , , , ,5,3,2
7631,1,0, , , , , , , ,2,1,1
7632,1,0, , , , , , , ,5,2,3
7633,1,0, , , , , , , ,2,1,1
7634,1,0, , , , , , , ,4,2,2
7635,1,0, , , , , , , ,4,1,3
7636,1,0, , , , , , , ,3,1,2
7637,1,0, , , , , , , ,4,3,1
7638,1,0, , , , , , , ,4,3,1
7639,1,0, , , , , , , ,4,2,2
7640,1,0, , , , , , , ,4,1,3
7641,1,0, , , , , , , ,6,2,4
7642,1,0, , , , , , , ,1,0,1
7643,1,0, , , , , , , ,1,1,0
7644,1,0, , , , , , , ,2,1,1
7645,1,0, , , , , , , ,5,1,4
7646,1,0, , , , , , , ,3,1,2
7647,1,0, , , , , , , ,5,3,2
7648,1,0, , , , , , , ,3,2,1
7649,1,0, , , , , , , ,3,1,2
7650,1,0, , , , , , , ,3,2,1
7651,1,0, , , , , , , ,5,1,4
7652,1,0, ,1,2,2,2,2,2,4,1,3
7653,1,0, , , , , , , ,5,2,3
7654,1,0, , , , , , , ,3,1,2
7655,1,0, ,1,2,2,2,2,2,4,2,2
7656,1,0, , , , , , , ,1,0,1
7657,1,0, ,1,2,2,2,2,2,2,1,1
7658,1,0, , , , , , , ,5,3,2
7659,1,0, , , , , , , ,2,1,1
7660,1,0, , , , , , , ,3,2,1
7661,1,0, , , , , , , ,10,4,6
7662,1,0, , , , , , , ,3,2,1
7663,1,0, , , , , , , ,5,2,3
7664,1,0, , , , , , , ,5,2,3
7665,1,0, , , , , , , ,3,1,2
7666,1,0, , , , , , , ,1,0,1
7667,1,0, , , , , , , ,3,1,2
7668,1,0, , , , , , , ,4,2,2
7669,1,0, , , , , , , ,5,1,4
7670,1,0, , , , , , , ,1,1,0
7671,1,0, , , , , , , ,1,1,0
7672,1,0, , , , , , , ,2,1,1
7673,1,0, , , , , , , ,2,1,1
7674,1,0, , , , , , , ,6,4,2
7675,1,0, , , , , , , ,2,1,1
7676,1,0, , , , , , , ,3,1,2
7677,1,0, ,1,2,1,2,2,1,3,1,2
7678,1,0, , , , , , , ,3,1,2
7679,1,0, , , , , , , ,4,2,2
7680,1,0, , , , , , , ,5,2,3
7681,1,0, , , , , , , ,3,2,1
7682,1,0, ,1,2,2,2,2,2,1,1,0
7683,1,0, , , , , , , ,1,1,0
7684,1,0, , , , , , , ,5,4,1
7685,1,0, , , , , , , ,6,3,3
7686,1,0, , , , , , , ,4,3,1
7687,1,0, , , , , , , ,4,2,2
7688,1,0, , , , , , , ,3,0,3
7689,1,0, , , , , , , ,3,1,2
7690,1,0, , , , , , , ,3,0,3
7691,1,0, , , , , , , ,1,1,0
7692,1,0, , , , , , , ,1,1,0
7693,1,0, , , , , , , ,9,5,4
7694,1,0, ,1,2,2,2,1,2,5,2,3
7695,1,0, , , , , , , ,4,1,3
7696,1,0, , , , , , , ,5,2,3
7697,1,0, , , , , , , ,2,1,1
7698,1,0, , , , , , , ,4,3,1
7699,1,0, , , , , , , ,4,4,0
7700,1,0, , , , , , , ,1,1,0
7701,1,0, , , , , , , ,2,1,1
7702,1,0, , , , , , , ,2,2,0
7703,1,0, , , , , , , ,4,2,2
7704,1,0, , , , , , , ,5,1,4
7705,1,0, , , , , , , ,2,1,1
7706,1,0, ,2,2,2,2,2,1,1,1,0
7707,1,0, , , , , , , ,4,3,1
7708,1,0, , , , , , , ,1,0,1
7709,1,0, ,1,2,2,2,2,2,5,1,4
7710,1,0, , , , , , , ,5,3,2
7711,1,0, , , , , , , ,4,1,3
7712,1,0, ,1,2,2,2,2,2,3,1,2
7713,1,0, , , , , , , ,5,1,4
7714,1,0, , , , , , , ,4,2,2
7715,1,0, , , , , , , ,10,5,5
7716,1,0, , , , , , , ,3,1,2
7717,1,0, , , , , , , ,2,1,1
7718,1,0, , , , , , , ,2,1,1
7719,1,0, , , , , , , ,9,5,4
7720,1,0, , , , , , , ,6,5,1
7721,1,0, , , , , , , ,4,2,2
7722,1,0, , , , , , , ,5,1,4
7723,1,0, , , , , , , ,5,3,2
7724,1,0, , , , , , , ,4,2,2
7725,1,0, , , , , , , ,3,1,2
7726,1,0, , , , , , , ,5,2,3
7727,1,0, , , , , , , ,3,2,1
7728,1,0, , , , , , , ,6,3,3
7729,1,0, , , , , , , ,5,2,3
7730,1,0, , , , , , , ,4,2,2
7731,1,0, , , , , , , ,2,0,2
7732,1,0, , , , , , , ,2,1,1
7733,1,0, , , , , , , ,7,4,3
7734,1,0, , , , , , , ,1,1,0
7735,1,0, , , , , , , ,2,0,2
7736,1,0, , , , , , , ,4,1,3
7737,1,0, , , , , , , ,4,1,3
7738,1,0, , , , , , , ,4,3,1
7739,1,0, , , , , , , ,3,1,2
7740,1,0, , , , , , , ,2,1,1
7741,1,0, , , , , , , ,4,3,1
7742,1,0, , , , , , , ,5,1,4
7743,1,0, , , , , , , ,3,1,2
7744,1,0, , , , , , , ,6,2,4
7745,1,0, , , , , , , ,3,2,1
7746,1,0, , , , , , , ,8,4,4
7747,1,0, , , , , , , ,5,3,2
7748,1,0, , , , , , , ,4,2,2
7749,1,0, , , , , , , ,4,3,1
7750,1,0, , , , , , , ,4,2,2
7751,1,0, , , , , , , ,4,1,3
7752,1,0, , , , , , , ,7,2,5
7753,1,0, , , , , , , ,4,2,2
7754,1,0, ,1,2,2,2,2,2,1,1,0
7755,1,0, ,1,2,2,2,2,2,1,0,1
7756,1,0, , , , , , , ,1,1,0
7757,1,0, , , , , , , ,2,1,1
7758,1,0, ,1,2,1,2,2,2,4,2,2
7759,1,0, , , , , , , ,2,2,0
7760,1,0, ,1,2,2,2,2,2,4,2,2
7761,1,0, , , , , , , ,1,0,1
7762,1,0, ,1,2,2,2,2,2,4,1,3
7763,1,0, , , , , , , ,2,1,1
7764,1,0, , , , , , , ,1,0,1
7765,1,0, ,1,2,2,2,2,2,2,0,2
7766,1,0, , , , , , , ,2,1,1
7767,1,0, , , , , , , ,2,1,1
7768,1,0, , , , , , , ,1,1,0
7769,1,0, , , , , , , ,1,0,1
7770,1,0, ,1,2,2,2,2,2,2,1,1
7771,1,0, , , , , , , ,2,0,2
7772,1,0, , , , , , , ,3,2,1
7773,1,0, , , , , , , ,5,3,2
7774,1,0, , , , , , , ,1,1,0
7775,1,0, ,1,2,2,2,2,2,1,1,0
7776,1,0, , , , , , , ,2,1,1
7777,1,0, , , , , , , ,4,1,3
7778,1,0, , , , , , , ,3,2,1
7779,1,0, , , , , , , ,3,1,2
7780,1,0, , , , , , , ,1,1,0
7781,1,0, , , , , , , ,4,2,2
7782,1,0, , , , , , , ,5,2,3
7783,1,0, ,1,2,2,2,2,2,3,1,2
7784,1,0, ,1,2,2,2,2,2,4,2,2
7785,1,0, ,1,2,2,2,2,2,1,1,0
7786,1,0, ,1,1,2,2,2,2,2,1,1
7787,1,0, ,1,2,2,2,2,2,1,0,1
7788,1,0, ,1,2,2,2,2,2,1,1,0
7789,1,0, ,1,2,2,2,2,2,3,1,2
7790,1,0, , , , , , , ,2,1,1
7791,1,0, ,1,2,2,2,2,2,2,1,1
7792,1,0, , , , , , , ,2,1,1
7793,1,0, , , , , , , ,2,2,0
7794,1,0, ,2,2,2,2,1,2,4,3,1
7795,1,0, , , , , , , ,3,1,2
7796,1,0, , , , , , , ,1,0,1
7797,1,0, ,1,2,2,2,2,2,3,2,1
7798,1,0, , , , , , , ,2,1,1
7799,1,0, , , , , , , ,1,1,0
7800,1,0, , , , , , , ,1,0,1
7801,1,0, , , , , , , ,3,1,2
7802,1,0, , , , , , , ,2,1,1
7803,1,0, , , , , , , ,5,1,4
7804,1,0, , , , , , , ,3,1,2
7805,1,0, , , , , , , ,4,1,3
7806,1,0, , , , , , , ,2,1,1
7807,1,0, , , , , , , ,2,1,1
7808,1,0, , , , , , , ,3,1,2
7809,1,0, , , , , , , ,4,1,3
7810,1,0, , , , , , , ,1,1,0
7811,1,0, , , , , , , ,1,1,0
7812,1,0, , , , , , , ,4,3,1
7813,1,0, , , , , , , ,2,2,0
7814,1,0, , , , , , , ,2,1,1
7815,1,0, ,1,2,2,2,2,2,4,1,3
7816,1,0, , , , , , , ,3,2,1
7817,1,0, , , , , , , ,1,1,0
7818,1,0, , , , , , , ,2,1,1
7819,1,0, , , , , , , ,1,1,0
7820,1,0, , , , , , , ,2,1,1
7821,1,0, , , , , , , ,3,2,1
7822,1,0, , , , , , , ,4,3,1
7823,1,0, , , , , , , ,5,2,3
7824,1,0, , , , , , , ,4,2,2
7825,1,0, , , , , , , ,4,2,2
7826,1,0, , , , , , , ,3,0,3
7827,1,0, , , , , , , ,5,3,2
7828,1,0, , , , , , , ,2,2,0
7829,1,0, ,1,2,2,2,2,2,4,1,3
7830,1,0, ,1,2,2,2,2,2,3,1,2
7831,1,0, ,1,2,1,2,1,2,2,0,2
7832,1,0, ,1,2,2,2,2,2,1,0,1
7833,1,0, ,1,2,2,2,2,2,10,5,5
7834,1,0, ,1,2,2,2,2,2,4,1,3
7835,1,0, , , , , , , ,3,2,1
7836,1,0, , , , , , , ,5,3,2
7837,1,0, , , , , , , ,2,1,1
7838,1,0, , , , , , , ,4,2,2
7839,1,0, ,1,2,2,2,2,2,1,0,1
7840,1,0, , , , , , , ,6,1,5
7841,1,0, , , , , , , ,6,2,4
7842,1,0, , , , , , , ,4,1,3
7843,1,0, , , , , , , ,5,3,2
7844,1,0, , , , , , , ,5,1,4
7845,1,0, , , , , , , ,2,1,1
7846,1,0, , , , , , , ,5,4,1
7847,1,0, , , , , , , ,4,3,1
7848,1,0, , , , , , , ,1,1,0
7849,1,0, , , , , , , ,2,1,1
7850,1,0, , , , , , , ,4,2,2
7851,1,0, ,1,2,2,2,2,2,6,3,3
7852,1,0, , , , , , , ,4,2,2
7853,1,0, , , , , , , ,5,2,3
7854,1,0, , , , , , , ,5,3,2
7855,1,0, , , , , , , ,2,1,1
7856,1,0, , , , , , , ,2,1,1
7857,1,0, , , , , , , ,3,1,2
7858,1,0, , , , , , , ,5,2,3
7859,1,0, , , , , , , ,4,2,2
7860,1,0, , , , , , , ,2,1,1
7861,1,0, , , , , , , ,2,0,2
7862,1,0, , , , , , , ,1,1,0
7863,1,0, , , , , , , ,4,2,2
7864,1,0, , , , , , , ,4,3,1
7865,1,0, , , , , , , ,3,2,1
7866,1,0, ,1,2,2,2,2,2,3,1,2
7867,1,0, , , , , , , ,5,1,4
7868,1,0, , , , , , , ,5,3,2
7869,1,0, , , , , , , ,3,1,2
7870,1,0, , , , , , , ,2,1,1
7871,1,0, , , , , , , ,3,1,2
7872,1,0, , , , , , , ,3,1,2
7873,1,0, , , , , , , ,2,0,2
7874,1,0, , , , , , , ,5,4,1
7875,1,0, , , , , , , ,2,1,1
7876,1,0, , , , , , , ,1,1,0
7877,1,0, , , , , , , ,4,2,2
7878,1,0, , , , , , , ,1,0,1
7879,1,0, , , , , , , ,6,4,2
7880,1,0, , , , , , , ,3,2,1
7881,1,0, , , , , , , ,5,0,5
7882,1,0, , , , , , , ,3,2,1
7883,1,0, ,2,1,2,2,2,2,1,0,1
7884,1,0, , , , , , , ,8,3,5
7885,1,0, ,1,2,2,2,2,2,2,1,1
7886,1,0, , , , , , , ,4,3,1
7887,1,0, , , , , , , ,5,2,3
7888,1,0, , , , , , , ,1,0,1
7889,1,0, , , , , , , ,4,1,3
7890,1,0, , , , , , , ,1,1,0
7891,1,0, , , , , , , ,3,0,3
7892,1,0, , , , , , , ,8,5,3
7893,1,0, , , , , , , ,3,2,1
7894,1,0, , , , , , , ,5,3,2
7895,1,0, , , , , , , ,4,1,3
7896,1,0, , , , , , , ,5,3,2
7897,1,0, , , , , , , ,4,1,3
7898,1,0, , , , , , , ,2,1,1
7899,1,0, , , , , , , ,5,1,4
7900,1,0, , , , , , , ,2,1,1
7901,1,0, , , , , , , ,4,2,2
7902,1,0, , , , , , , ,2,1,1
7903,1,0, , , , , , , ,4,2,2
7904,1,0, , , , , , , ,5,2,3
7905,1,0, , , , , , , ,9,5,4
7906,1,0, , , , , , , ,4,3,1
7907,1,0, , , , , , , ,5,1,4
7908,1,0, , , , , , , ,3,1,2
7909,1,0, , , , , , , ,4,2,2
7910,1,0, , , , , , , ,5,2,3
7911,1,0, ,1,2,2,2,2,2,3,1,2
7912,1,0, , , , , , , ,3,2,1
7913,1,0, , , , , , , ,2,1,1
7914,1,0, , , , , , , ,2,1,1
7915,1,0, , , , , , , ,2,1,1
7916,1,0, , , , , , , ,4,2,2
7917,1,0, , , , , , , ,1,1,0
7918,1,0, , , , , , , ,6,2,4
7919,1,0, , , , , , , ,2,1,1
7920,1,0, , , , , , , ,7,3,4
7921,1,0, , , , , , , ,5,4,1
7922,1,0, , , , , , , ,1,0,1
7923,1,0, , , , , , , ,2,1,1
7924,1,0, , , , , , , ,4,3,1
7925,1,0, , , , , , , ,2,0,2
7926,1,0, , , , , , , ,2,1,1
7927,1,0, , , , , , , ,3,1,2
7928,1,0, , , , , , , ,5,2,3
7929,1,0, , , , , , , ,3,2,1
7930,1,0, , , , , , , ,5,1,4
7931,1,0, , , , , , , ,8,4,4
7932,1,0, , , , , , , ,6,3,3
7933,1,0, , , , , , , ,4,3,1
7934,1,0, , , , , , , ,2,1,1
7935,1,0, , , , , , , ,5,4,1
7936,1,0, , , , , , , ,1,0,1
7937,1,0, , , , , , , ,2,2,0
7938,1,0, , , , , , , ,2,1,1
7939,1,0, , , , , , , ,6,3,3
7940,1,0, , , , , , , ,5,2,3
7941,1,0, , , , , , , ,3,2,1
7942,1,0, , , , , , , ,6,3,3
7943,1,0, , , , , , , ,12,6,6
7944,1,0, , , , , , , ,3,1,2
7945,1,0, , , , , , , ,9,4,5
7946,1,0, , , , , , , ,2,1,1
7947,1,0, , , , , , , ,5,4,1
7948,1,0, , , , , , , ,1,0,1
7949,1,0, , , , , , , ,5,3,2
7950,1,0, , , , , , , ,3,1,2
7951,1,0, , , , , , , ,2,1,1
7952,1,0, , , , , , , ,4,3,1
7953,1,0, , , , , , , ,8,1,7
7954,1,0, , , , , , , ,3,1,2
7955,1,0, , , , , , , ,3,1,2
7956,1,0, , , , , , , ,4,1,3
7957,1,0, , , , , , , ,2,1,1
7958,1,0, , , , , , , ,1,1,0
7959,1,0, , , , , , , ,2,1,1
7960,1,0, , , , , , , ,6,2,4
7961,1,0, , , , , , , ,6,2,4
7962,1,0, , , , , , , ,2,1,1
7963,1,0, , , , , , , ,3,2,1
7964,1,0, , , , , , , ,3,2,1
7965,1,0, , , , , , , ,2,2,0
7966,1,0, , , , , , , ,4,3,1
7967,1,0, , , , , , , ,1,1,0
7968,1,0, , , , , , , ,3,1,2
7969,1,0, , , , , , , ,2,1,1
7970,1,0, , , , , , , ,3,2,1
7971,1,0, , , , , , , ,5,2,3
7972,1,0, , , , , , , ,4,2,2
7973,1,0, , , , , , , ,8,3,5
7974,1,0, , , , , , , ,3,1,2
7975,1,0, , , , , , , ,1,0,1
7976,1,0, , , , , , , ,4,1,3
7977,1,0, , , , , , , ,5,2,3
7978,1,0, , , , , , , ,3,1,2
7979,1,0, , , , , , , ,4,1,3
7980,1,0, ,1,2,2,2,2,2,1,1,0
7981,1,0, , , , , , , ,1,0,1
7982,1,0, , , , , , , ,6,3,3
7983,1,0, , , , , , , ,6,3,3
7984,1,0, , , , , , , ,3,1,2
7985,1,0, , , , , , , ,5,1,4
7986,1,0, , , , , , , ,2,0,2
7987,1,0, , , , , , , ,6,4,2
7988,1,0, , , , , , , ,2,1,1
7989,1,0, , , , , , , ,3,1,2
7990,1,0, , , , , , , ,2,1,1
7991,1,0, , , , , , , ,1,0,1
7992,1,0, , , , , , , ,4,1,3
7993,1,0, , , , , , , ,5,4,1
7994,1,0, , , , , , , ,6,3,3
7995,1,0, , , , , , , ,6,5,1
7996,1,0, , , , , , , ,1,0,1
7997,1,0, , , , , , , ,2,1,1
7998,1,0, , , , , , , ,4,3,1
7999,1,0, , , , , , , ,4,2,2
8000,1,0, , , , , , , ,4,1,3
8001,1,0, , , , , , , ,1,0,1
8002,1,0, , , , , , , ,4,1,3
8003,1,0, , , , , , , ,4,1,3
8004,1,0, , , , , , , ,4,2,2
8005,1,0, , , , , , , ,2,1,1
8006,1,0, , , , , , , ,3,2,1
8007,1,0, , , , , , , ,4,2,2
8008,1,0, , , , , , , ,3,1,2
8009,1,0, , , , , , , ,2,1,1
8010,1,0, ,1,2,2,2,2,2,3,2,1
8011,1,0, , , , , , , ,3,1,2
8012,1,0, , , , , , , ,7,5,2
8013,1,0, , , , , , , ,3,1,2
8014,1,0, , , , , , , ,2,2,0
8015,1,0, , , , , , , ,2,1,1
8016,1,0, , , , , , , ,4,2,2
8017,1,0, , , , , , , ,4,1,3
8018,1,0, , , , , , , ,1,0,1
8019,1,0, ,1,2,2,2,2,1,4,2,2
8020,1,0, ,1,2,2,2,2,2,1,1,0
8021,1,0, , , , , , , ,4,3,1
8022,1,0, , , , , , , ,2,2,0
8023,1,0, , , , , , , ,3,2,1
8024,1,0, , , , , , , ,5,2,3
8025,1,0, , , , , , , ,4,2,2
8026,1,0, , , , , , , ,3,1,2
8027,1,0, , , , , , , ,1,1,0
8028,1,0, , , , , , , ,3,2,1
8029,1,0, , , , , , , ,3,1,2
8030,1,0, , , , , , , ,3,1,2
8031,1,0, , , , , , , ,3,2,1
8032,1,0, , , , , , , ,5,3,2
8033,1,0, , , , , , , ,6,5,1
8034,1,0, , , , , , , ,5,1,4
8035,1,0, , , , , , , ,1,0,1
8036,1,0, , , , , , , ,4,1,3
8037,1,0, , , , , , , ,2,1,1
8038,1,0, , , , , , , ,5,1,4
8039,1,0, , , , , , , ,2,1,1
8040,1,0, , , , , , , ,5,3,2
8041,1,0, , , , , , , ,3,2,1
8042,1,0, , , , , , , ,4,2,2
8043,1,0, , , , , , , ,11,7,4
8044,1,0, , , , , , , ,7,3,4
8045,1,0, ,1,2,2,2,2,2,3,1,2
8046,1,0, ,1,2,2,2,2,2,3,1,2
8047,1,0, , , , , , , ,6,1,5
8048,1,0, , , , , , , ,6,3,3
