folio,tot_hog,tam_loc,est_socio,est_dis,upm,factor_sem,region,entidad
21119,1,2,2,231,03054,623,2,24
21120,1,2,2,231,03054,623,2,24
21121,1,2,2,231,03054,623,2,24
21122,1,2,2,231,03054,623,2,24
21123,1,2,2,231,03054,623,2,24
21124,2,2,2,231,03054,623,2,24
21125,1,2,3,232,03055,592,2,24
21126,1,2,3,232,03055,592,2,24
21127,1,2,3,232,03055,592,2,24
21128,1,2,3,232,03055,592,2,24
21129,1,2,3,232,03055,592,2,24
21130,1,2,3,232,03055,592,2,24
21131,1,2,3,232,03055,592,2,24
21132,1,2,3,232,03055,592,2,24
21133,1,2,3,232,03055,592,2,24
21134,1,2,3,232,03055,592,2,24
21135,1,2,3,232,03055,592,2,24
21136,1,2,3,232,03055,592,2,24
21137,1,2,3,232,03055,592,2,24
21138,1,2,3,232,03055,592,2,24
21139,1,2,3,232,03055,592,2,24
21140,1,2,3,232,03055,592,2,24
21141,1,2,3,232,03055,592,2,24
21142,1,2,3,232,03055,592,2,24
21143,1,2,3,232,03055,592,2,24
21144,1,2,3,232,03056,543,2,24
21145,1,2,3,232,03056,543,2,24
21146,1,2,3,232,03056,543,2,24
21147,1,2,3,232,03056,543,2,24
21148,1,2,3,232,03056,543,2,24
21149,1,2,3,232,03056,543,2,24
21150,1,2,3,232,03056,543,2,24
21151,1,2,3,232,03056,543,2,24
21152,1,2,3,232,03056,543,2,24
21153,1,2,3,232,03056,543,2,24
21154,1,2,3,232,03056,543,2,24
21155,1,2,3,232,03056,543,2,24
21156,1,2,3,232,03056,543,2,24
21157,1,2,3,232,03056,543,2,24
21158,1,2,3,232,03056,543,2,24
21159,1,2,3,232,03056,543,2,24
21160,1,2,3,232,03056,543,2,24
21161,1,2,2,231,03057,661,2,24
21162,2,2,2,231,03057,661,2,24
21163,1,2,2,231,03057,661,2,24
21164,2,2,2,231,03057,661,2,24
21165,2,2,2,231,03057,661,2,24
21166,1,2,2,231,03057,661,2,24
21167,1,2,2,231,03057,661,2,24
21168,1,2,2,231,03057,661,2,24
21169,1,2,2,231,03057,661,2,24
21170,1,2,2,231,03057,661,2,24
21171,1,2,2,231,03057,661,2,24
21172,1,2,2,231,03057,661,2,24
21173,1,2,2,231,03057,661,2,24
21174,1,2,2,231,03057,661,2,24
21175,1,2,2,231,03057,661,2,24
21176,1,2,2,231,03057,661,2,24
21177,1,2,2,231,03057,661,2,24
21178,2,2,2,231,03057,661,2,24
21179,1,2,2,231,03057,661,2,24
21180,1,2,2,231,03057,661,2,24
21181,1,3,2,233,03058,1082,2,24
21182,1,3,2,233,03058,1082,2,24
21183,1,3,2,233,03058,1082,2,24
21184,1,3,2,233,03058,1082,2,24
21185,1,3,2,233,03058,1082,2,24
21186,1,3,2,233,03058,1082,2,24
21187,1,3,2,233,03058,1082,2,24
21188,1,3,2,233,03058,1082,2,24
21189,1,3,2,233,03058,1082,2,24
21190,1,3,2,233,03058,1082,2,24
21191,1,3,2,233,03058,1082,2,24
21192,1,3,2,233,03058,1082,2,24
21193,1,3,2,233,03058,1082,2,24
21194,1,3,2,233,03058,1082,2,24
21195,1,3,2,233,03058,1082,2,24
21196,1,3,2,233,03058,1082,2,24
21197,1,3,2,233,03058,1082,2,24
21198,1,3,2,233,03058,1082,2,24
21199,1,3,2,233,03059,1088,2,24
21200,1,3,2,233,03059,1088,2,24
21201,1,3,2,233,03059,1088,2,24
21202,1,3,2,233,03059,1088,2,24
21203,1,3,2,233,03059,1088,2,24
21204,1,3,2,233,03059,1088,2,24
21205,1,3,2,233,03059,1088,2,24
21206,1,3,2,233,03059,1088,2,24
21207,1,3,2,233,03059,1088,2,24
21208,1,3,2,233,03059,1088,2,24
21209,1,3,2,233,03059,1088,2,24
21210,1,3,2,233,03059,1088,2,24
21211,1,3,2,233,03059,1088,2,24
21212,1,3,2,233,03059,1088,2,24
21213,1,3,2,233,03059,1088,2,24
21214,1,3,2,233,03059,1088,2,24
21215,1,3,2,233,03059,1088,2,24
21216,1,3,2,233,03059,1088,2,24
21217,1,3,2,233,03059,1088,2,24
21218,1,1,2,236,03060,1127,2,24
21219,2,1,2,236,03060,1127,2,24
21220,1,1,2,236,03060,1127,2,24
21221,1,1,2,236,03060,1127,2,24
21222,1,1,2,236,03060,1127,2,24
21223,1,3,2,233,03061,1217,2,24
21224,1,3,2,233,03061,1217,2,24
21225,1,3,2,233,03061,1217,2,24
21226,1,3,2,233,03061,1217,2,24
21227,1,3,2,233,03061,1217,2,24
21228,1,3,2,233,03061,1217,2,24
21229,1,3,2,233,03061,1217,2,24
21230,1,3,2,233,03061,1217,2,24
21231,1,3,2,233,03061,1217,2,24
21232,1,3,2,233,03061,1217,2,24
21233,1,3,2,233,03061,1217,2,24
21234,1,3,2,233,03061,1217,2,24
21235,1,3,2,233,03061,1217,2,24
21236,2,3,2,233,03061,1217,2,24
21237,1,3,2,233,03061,1217,2,24
21238,1,3,2,233,03061,1217,2,24
21239,1,3,2,233,03061,1217,2,24
21240,1,3,2,233,03061,1217,2,24
21241,1,3,2,233,03061,1217,2,24
21242,1,3,2,233,03061,1217,2,24
21243,1,3,2,233,03062,1143,2,24
21244,1,3,2,233,03062,1143,2,24
21245,1,3,2,233,03062,1143,2,24
21246,1,3,2,233,03062,1143,2,24
21247,1,3,2,233,03062,1143,2,24
21248,1,3,2,233,03062,1143,2,24
21249,1,3,2,233,03062,1143,2,24
21250,1,3,2,233,03062,1143,2,24
21251,1,3,2,233,03062,1143,2,24
21252,1,3,2,233,03062,1143,2,24
21253,1,3,2,233,03062,1143,2,24
21254,1,3,2,233,03062,1143,2,24
21255,2,3,2,233,03062,1143,2,24
21256,1,3,2,233,03062,1143,2,24
21257,1,3,2,233,03062,1143,2,24
21258,1,3,2,233,03062,1143,2,24
21259,1,3,2,233,03062,1143,2,24
21260,1,3,2,233,03062,1143,2,24
21261,1,3,2,233,03062,1143,2,24
21262,1,3,2,233,03062,1143,2,24
21263,1,4,1,234,03063,556,2,24
21264,1,4,1,234,03063,556,2,24
21265,1,4,1,234,03063,556,2,24
21266,1,4,1,234,03063,556,2,24
21267,1,4,1,234,03063,556,2,24
21268,1,4,1,234,03063,556,2,24
21269,1,4,1,234,03063,556,2,24
21270,1,4,1,234,03063,556,2,24
21271,1,4,1,234,03063,556,2,24
21272,1,4,1,234,03063,556,2,24
21273,2,4,1,234,03063,556,2,24
21274,1,4,1,234,03063,556,2,24
21275,2,4,1,234,03063,556,2,24
21276,1,4,1,234,03063,556,2,24
21277,1,4,1,234,03063,556,2,24
21278,1,4,1,234,03063,556,2,24
21279,1,4,1,234,03063,556,2,24
21280,1,4,1,234,03063,556,2,24
21281,1,4,1,234,03063,556,2,24
21282,1,4,1,234,03064,554,2,24
21283,4,4,1,234,03064,554,2,24
21284,1,4,1,234,03064,554,2,24
21285,1,4,1,234,03064,554,2,24
21286,1,4,1,234,03064,554,2,24
21287,1,4,1,234,03064,554,2,24
21288,1,4,1,234,03064,554,2,24
21289,1,4,1,234,03064,554,2,24
21290,1,4,1,234,03064,554,2,24
21291,1,4,1,234,03064,554,2,24
21292,1,4,1,234,03064,554,2,24
21293,1,4,1,234,03064,554,2,24
21294,1,4,1,234,03064,554,2,24
21295,1,4,1,234,03064,554,2,24
21296,1,4,1,234,03064,554,2,24
21297,1,4,1,234,03064,554,2,24
21298,1,4,1,234,03064,554,2,24
21299,1,4,1,234,03064,554,2,24
21300,1,4,1,234,03064,554,2,24
21301,1,4,2,235,03065,2981,2,24
21302,1,4,2,235,03065,2981,2,24
21303,1,4,2,235,03065,2981,2,24
21304,1,4,2,235,03065,2981,2,24
21305,1,4,2,235,03065,2981,2,24
21306,1,4,2,235,03065,2981,2,24
21307,1,4,2,235,03065,2981,2,24
21308,1,4,2,235,03065,2981,2,24
21309,1,4,2,235,03065,2981,2,24
21310,1,4,2,235,03065,2981,2,24
21311,1,4,2,235,03065,2981,2,24
21312,1,4,2,235,03065,2981,2,24
21313,1,4,2,235,03065,2981,2,24
21314,1,4,2,235,03065,2981,2,24
21315,1,4,2,235,03065,2981,2,24
21316,1,4,2,235,03065,2981,2,24
21317,1,4,2,235,03065,2981,2,24
21318,1,4,2,235,03065,2981,2,24
21319,1,4,1,234,03066,635,2,24
21320,1,4,1,234,03066,635,2,24
21321,1,4,1,234,03066,635,2,24
21322,1,4,1,234,03066,635,2,24
21323,1,4,1,234,03066,635,2,24
21324,1,4,1,234,03066,635,2,24
21325,1,4,1,234,03066,635,2,24
21326,1,4,1,234,03066,635,2,24
21327,1,4,1,234,03066,635,2,24
21328,1,4,1,234,03066,635,2,24
21329,1,4,1,234,03066,635,2,24
21330,1,4,1,234,03066,635,2,24
21331,1,4,1,234,03066,635,2,24
21332,1,4,1,234,03066,635,2,24
21333,1,4,1,234,03066,635,2,24
21334,1,4,1,234,03066,635,2,24
21335,1,4,1,234,03066,635,2,24
21336,1,4,1,234,03066,635,2,24
21337,1,4,1,234,03066,635,2,24
21338,1,4,1,234,03066,635,2,24
21339,1,4,1,234,03067,716,2,24
21340,2,4,1,234,03067,716,2,24
21341,1,4,1,234,03067,716,2,24
21342,1,4,1,234,03067,716,2,24
21343,1,4,1,234,03067,716,2,24
21344,1,4,1,234,03067,716,2,24
21345,1,4,1,234,03067,716,2,24
21346,1,4,1,234,03067,716,2,24
21347,1,4,1,234,03067,716,2,24
21348,1,4,1,234,03067,716,2,24
21349,1,4,1,234,03067,716,2,24
21350,1,4,1,234,03067,716,2,24
21351,1,4,1,234,03067,716,2,24
21352,1,4,1,234,03067,716,2,24
21353,1,4,1,234,03067,716,2,24
21354,1,4,1,234,03067,716,2,24
21355,1,4,1,234,03067,716,2,24
21356,1,4,1,234,03068,599,2,24
21357,1,4,1,234,03068,599,2,24
21358,1,4,1,234,03068,599,2,24
21359,1,4,1,234,03068,599,2,24
21360,1,4,1,234,03068,599,2,24
21361,1,4,1,234,03068,599,2,24
21362,1,4,1,234,03068,599,2,24
21363,1,4,1,234,03068,599,2,24
21364,1,4,1,234,03068,599,2,24
21365,1,4,1,234,03068,599,2,24
21366,1,4,1,234,03068,599,2,24
21367,1,4,1,234,03068,599,2,24
21368,1,4,1,234,03068,599,2,24
21369,1,4,1,234,03068,599,2,24
21370,1,4,1,234,03068,599,2,24
21371,1,4,1,234,03068,599,2,24
21372,1,4,1,234,03068,599,2,24
21373,1,4,1,234,03068,599,2,24
21374,1,4,1,234,03069,637,2,24
21375,1,4,1,234,03069,637,2,24
21376,1,4,1,234,03069,637,2,24
21377,1,4,1,234,03069,637,2,24
21378,1,4,1,234,03069,637,2,24
21379,1,4,1,234,03069,637,2,24
21380,1,4,1,234,03069,637,2,24
21381,1,4,1,234,03069,637,2,24
21382,1,4,1,234,03069,637,2,24
21383,1,4,1,234,03069,637,2,24
21384,1,4,1,234,03069,637,2,24
21385,1,4,1,234,03069,637,2,24
21386,1,4,1,234,03069,637,2,24
21387,1,4,1,234,03069,637,2,24
21388,1,4,1,234,03069,637,2,24
21389,1,4,1,234,03069,637,2,24
21390,1,4,1,234,03069,637,2,24
21391,1,4,1,234,03069,637,2,24
21392,1,4,1,234,03070,578,2,24
21393,1,4,1,234,03070,578,2,24
21394,1,4,1,234,03070,578,2,24
21395,1,4,1,234,03070,578,2,24
21396,1,4,1,234,03070,578,2,24
21397,1,4,1,234,03070,578,2,24
21398,1,4,1,234,03070,578,2,24
21399,1,4,1,234,03070,578,2,24
21400,1,4,1,234,03070,578,2,24
21401,1,4,1,234,03070,578,2,24
21402,1,4,1,234,03070,578,2,24
21403,1,4,1,234,03070,578,2,24
21404,1,4,1,234,03070,578,2,24
21405,1,4,1,234,03070,578,2,24
21406,1,4,1,234,03070,578,2,24
21407,1,4,1,234,03070,578,2,24
21408,1,4,1,234,03070,578,2,24
21409,1,4,1,234,03070,578,2,24
21410,1,4,1,234,03070,578,2,24
21411,1,4,1,234,03071,636,2,24
21412,1,4,1,234,03071,636,2,24
21413,1,4,1,234,03071,636,2,24
21414,1,4,1,234,03071,636,2,24
21415,1,4,1,234,03071,636,2,24
21416,1,4,1,234,03071,636,2,24
21417,1,4,1,234,03071,636,2,24
21418,1,4,1,234,03071,636,2,24
21419,1,4,1,234,03071,636,2,24
21420,1,4,1,234,03071,636,2,24
21421,1,4,1,234,03071,636,2,24
21422,2,4,1,234,03071,636,2,24
21423,1,4,1,234,03071,636,2,24
21424,1,4,1,234,03071,636,2,24
21425,1,4,1,234,03071,636,2,24
21426,2,4,1,234,03071,636,2,24
21427,1,4,1,234,03071,636,2,24
21428,1,4,1,234,03071,636,2,24
21429,1,4,1,234,03071,636,2,24
21430,1,4,1,234,03071,636,2,24
21431,1,4,1,234,03072,532,2,24
21432,1,4,1,234,03072,532,2,24
21433,1,4,1,234,03072,532,2,24
21434,1,4,1,234,03072,532,2,24
21435,1,4,1,234,03072,532,2,24
21436,1,4,1,234,03072,532,2,24
21437,1,4,1,234,03072,532,2,24
21438,1,4,1,234,03072,532,2,24
21439,1,4,1,234,03072,532,2,24
21440,1,4,1,234,03072,532,2,24
21441,1,4,1,234,03072,532,2,24
21442,1,4,1,234,03072,532,2,24
21443,1,4,1,234,03072,532,2,24
21444,1,4,1,234,03072,532,2,24
21445,1,4,1,234,03072,532,2,24
21446,1,4,1,234,03072,532,2,24
21447,1,4,1,234,03072,532,2,24
21448,1,4,1,234,03072,532,2,24
21449,1,4,1,234,03072,532,2,24
21450,1,4,1,234,03072,532,2,24
21451,1,4,2,235,03073,828,2,24
21452,1,4,2,235,03073,828,2,24
21453,1,4,2,235,03073,828,2,24
21454,1,4,2,235,03073,828,2,24
21455,1,4,2,235,03073,828,2,24
21456,1,4,2,235,03073,828,2,24
21457,2,4,2,235,03073,828,2,24
21458,1,4,2,235,03073,828,2,24
21459,1,4,2,235,03073,828,2,24
21460,1,4,2,235,03073,828,2,24
21461,1,4,2,235,03073,828,2,24
21462,1,4,2,235,03073,828,2,24
21463,1,4,2,235,03073,828,2,24
21464,1,4,2,235,03073,828,2,24
21465,1,4,2,235,03073,828,2,24
21466,1,4,2,235,03073,828,2,24
21467,1,4,2,235,03073,828,2,24
21468,1,4,2,235,03073,828,2,24
21469,1,4,2,235,03073,828,2,24
21470,1,4,2,235,03073,828,2,24
21471,1,4,1,234,03074,615,2,24
21472,1,4,1,234,03074,615,2,24
21473,1,4,1,234,03074,615,2,24
21474,1,4,1,234,03074,615,2,24
21475,1,4,1,234,03074,615,2,24
21476,1,4,1,234,03074,615,2,24
21477,1,4,1,234,03074,615,2,24
21478,1,4,1,234,03074,615,2,24
21479,1,4,1,234,03074,615,2,24
21480,1,4,1,234,03074,615,2,24
21481,1,4,1,234,03074,615,2,24
21482,1,4,1,234,03074,615,2,24
21483,1,4,1,234,03074,615,2,24
21484,1,4,1,234,03074,615,2,24
21485,1,4,1,234,03074,615,2,24
21486,1,4,1,234,03074,615,2,24
21487,1,4,1,234,03074,615,2,24
21488,1,4,1,234,03074,615,2,24
21489,1,4,1,234,03074,615,2,24
21490,1,4,1,234,03074,615,2,24
21491,1,4,1,234,03075,525,2,24
21492,1,4,1,234,03075,525,2,24
21493,1,4,1,234,03075,525,2,24
21494,1,4,1,234,03075,525,2,24
21495,1,4,1,234,03075,525,2,24
21496,1,4,1,234,03075,525,2,24
21497,1,4,1,234,03075,525,2,24
21498,1,4,1,234,03075,525,2,24
21499,1,4,1,234,03075,525,2,24
21500,1,4,1,234,03075,525,2,24
21501,1,4,1,234,03075,525,2,24
21502,1,4,1,234,03075,525,2,24
21503,1,4,1,234,03075,525,2,24
21504,1,4,1,234,03075,525,2,24
21505,1,4,1,234,03075,525,2,24
21506,1,4,1,234,03075,525,2,24
21507,1,4,1,234,03075,525,2,24
21508,1,4,1,234,03075,525,2,24
21509,1,4,1,234,03076,492,2,24
21510,1,4,1,234,03076,492,2,24
21511,1,4,1,234,03076,492,2,24
21512,1,4,1,234,03076,492,2,24
21513,1,4,1,234,03076,492,2,24
21514,1,4,1,234,03076,492,2,24
21515,1,4,1,234,03076,492,2,24
21516,1,4,1,234,03076,492,2,24
21517,1,4,1,234,03076,492,2,24
21518,1,4,1,234,03076,492,2,24
21519,1,4,1,234,03076,492,2,24
21520,1,4,1,234,03076,492,2,24
21521,1,4,1,234,03076,492,2,24
21522,1,4,1,234,03076,492,2,24
21523,1,4,1,234,03076,492,2,24
21524,1,4,1,234,03076,492,2,24
21525,1,4,1,234,03076,492,2,24
21526,1,4,1,234,03076,492,2,24
21527,1,4,1,234,03076,492,2,24
21528,1,4,1,234,03076,492,2,24
21529,1,4,1,234,03077,635,2,24
21530,1,4,1,234,03077,635,2,24
21531,1,4,1,234,03077,635,2,24
21532,1,4,1,234,03077,635,2,24
21533,1,4,1,234,03077,635,2,24
21534,1,4,1,234,03077,635,2,24
21535,1,4,1,234,03077,635,2,24
21536,1,4,1,234,03077,635,2,24
21537,1,4,1,234,03077,635,2,24
21538,1,4,1,234,03077,635,2,24
21539,1,4,1,234,03077,635,2,24
21540,1,4,1,234,03077,635,2,24
21541,1,4,1,234,03077,635,2,24
21542,1,4,1,234,03077,635,2,24
21543,1,4,1,234,03077,635,2,24
21544,1,4,1,234,03077,635,2,24
21545,1,4,1,234,03077,635,2,24
21546,1,4,1,234,03077,635,2,24
21547,1,4,1,234,03077,635,2,24
21548,1,4,1,234,03078,594,2,24
21549,1,4,1,234,03078,594,2,24
21550,1,4,1,234,03078,594,2,24
21551,1,4,1,234,03078,594,2,24
21552,1,4,1,234,03078,594,2,24
21553,1,4,1,234,03078,594,2,24
21554,1,4,1,234,03078,594,2,24
21555,1,4,1,234,03078,594,2,24
21556,1,4,1,234,03078,594,2,24
21557,1,4,1,234,03078,594,2,24
21558,2,4,1,234,03078,594,2,24
21559,1,4,1,234,03078,594,2,24
21560,1,4,1,234,03078,594,2,24
21561,1,4,1,234,03078,594,2,24
21562,1,4,1,234,03078,594,2,24
21563,1,4,1,234,03078,594,2,24
21564,1,4,1,234,03078,594,2,24
21565,1,4,1,234,03078,594,2,24
21566,1,4,1,234,03078,594,2,24
21567,1,4,1,234,03078,594,2,24
21568,2,4,1,234,03079,540,2,24
21569,1,4,1,234,03079,540,2,24
21570,1,4,1,234,03079,540,2,24
21571,1,4,1,234,03079,540,2,24
21572,1,4,1,234,03079,540,2,24
21573,1,4,1,234,03079,540,2,24
21574,1,4,1,234,03079,540,2,24
21575,1,4,1,234,03079,540,2,24
21576,1,4,1,234,03079,540,2,24
21577,1,4,1,234,03079,540,2,24
21578,1,4,1,234,03079,540,2,24
21579,1,4,1,234,03079,540,2,24
21580,1,4,1,234,03079,540,2,24
21581,1,4,1,234,03079,540,2,24
21582,1,4,1,234,03079,540,2,24
21583,2,4,1,234,03079,540,2,24
21584,1,4,1,234,03079,540,2,24
21585,1,4,1,234,03079,540,2,24
21586,1,4,1,234,03079,540,2,24
21587,1,4,1,234,03080,575,2,24
21588,1,4,1,234,03080,575,2,24
21589,1,4,1,234,03080,575,2,24
21590,1,4,1,234,03080,575,2,24
21591,1,4,1,234,03080,575,2,24
21592,1,4,1,234,03080,575,2,24
21593,1,4,1,234,03080,575,2,24
21594,1,4,1,234,03080,575,2,24
21595,1,4,1,234,03080,575,2,24
21596,1,4,1,234,03080,575,2,24
21597,1,4,1,234,03080,575,2,24
21598,1,4,1,234,03080,575,2,24
21599,1,4,1,234,03080,575,2,24
21600,1,4,1,234,03080,575,2,24
21601,1,4,1,234,03080,575,2,24
21602,1,4,1,234,03080,575,2,24
21603,1,1,3,245,03081,904,1,25
21604,1,1,3,245,03081,904,1,25
21605,1,1,3,245,03081,904,1,25
21606,1,1,3,245,03081,904,1,25
21607,1,1,3,245,03081,904,1,25
21608,1,1,4,246,03082,898,1,25
21609,1,1,4,246,03082,898,1,25
21610,1,1,4,246,03082,898,1,25
21611,1,1,4,246,03082,898,1,25
21612,1,1,4,246,03082,898,1,25
21613,1,1,3,245,03083,891,1,25
21614,1,1,3,245,03083,891,1,25
21615,1,1,3,245,03083,891,1,25
21616,1,1,3,245,03083,891,1,25
21617,1,1,3,245,03084,816,1,25
21618,1,1,3,245,03084,816,1,25
21619,1,1,3,245,03084,816,1,25
21620,1,1,3,245,03084,816,1,25
21621,1,1,3,245,03084,816,1,25
21622,1,1,3,245,03085,967,1,25
21623,1,1,3,245,03085,967,1,25
21624,1,1,3,245,03085,967,1,25
21625,1,1,3,245,03085,967,1,25
21626,1,1,3,245,03085,967,1,25
21627,1,1,2,244,03086,1023,1,25
21628,1,1,2,244,03086,1023,1,25
21629,1,1,2,244,03086,1023,1,25
21630,1,1,2,244,03086,1023,1,25
21631,1,1,2,244,03086,1023,1,25
21632,1,1,3,245,03087,916,1,25
21633,1,1,3,245,03087,916,1,25
21634,1,1,3,245,03087,916,1,25
21635,1,1,3,245,03087,916,1,25
21636,1,1,3,245,03088,977,1,25
21637,1,1,3,245,03088,977,1,25
21638,1,1,3,245,03088,977,1,25
21639,1,1,3,245,03088,977,1,25
21640,1,1,4,246,03089,891,1,25
21641,1,1,4,246,03089,891,1,25
21642,1,1,4,246,03089,891,1,25
21643,1,1,4,246,03089,891,1,25
21644,1,1,3,245,03090,898,1,25
21645,1,1,3,245,03090,898,1,25
21646,1,1,3,245,03090,898,1,25
21647,1,1,3,245,03090,898,1,25
21648,1,1,3,245,03090,898,1,25
21649,1,1,4,246,03091,917,1,25
21650,1,1,4,246,03091,917,1,25
21651,1,1,4,246,03091,917,1,25
21652,1,1,4,246,03091,917,1,25
21653,1,1,4,246,03091,917,1,25
21654,1,1,4,246,03092,817,1,25
21655,1,1,4,246,03092,817,1,25
21656,1,1,4,246,03092,817,1,25
21657,1,1,4,246,03092,817,1,25
21658,1,1,4,246,03092,817,1,25
21659,1,1,3,245,03093,895,1,25
21660,1,1,3,245,03093,895,1,25
21661,1,1,3,245,03093,895,1,25
21662,1,1,3,245,03093,895,1,25
21663,1,1,4,246,03094,814,1,25
21664,1,1,4,246,03094,814,1,25
21665,1,1,4,246,03094,814,1,25
21666,1,1,4,246,03094,814,1,25
21667,1,1,4,246,03094,814,1,25
21668,1,1,4,246,03095,891,1,25
21669,1,1,4,246,03095,891,1,25
21670,1,1,4,246,03095,891,1,25
21671,1,1,4,246,03095,891,1,25
21672,1,1,4,246,03095,891,1,25
21673,1,1,2,244,03096,966,1,25
21674,1,1,2,244,03096,966,1,25
21675,1,1,2,244,03096,966,1,25
21676,1,1,2,244,03096,966,1,25
21677,1,1,2,244,03096,966,1,25
21678,1,1,2,244,03097,940,1,25
21679,1,1,2,244,03097,940,1,25
21680,1,1,2,244,03097,940,1,25
21681,1,1,2,244,03097,940,1,25
21682,1,1,2,244,03097,940,1,25
21683,1,1,2,244,03098,799,1,25
21684,1,1,2,244,03098,799,1,25
21685,1,1,2,244,03098,799,1,25
21686,1,1,2,244,03098,799,1,25
21687,1,1,2,244,03098,799,1,25
21688,1,1,3,245,03099,905,1,25
21689,1,1,3,245,03099,905,1,25
21690,1,1,3,245,03099,905,1,25
21691,1,1,3,245,03099,905,1,25
21692,1,1,3,245,03099,905,1,25
21693,1,1,4,246,03100,893,1,25
21694,1,1,4,246,03100,893,1,25
21695,1,1,4,246,03100,893,1,25
21696,1,1,4,246,03100,893,1,25
21697,1,1,4,246,03100,893,1,25
21698,1,1,3,245,03101,934,1,25
21699,1,1,3,245,03101,934,1,25
21700,1,1,3,245,03101,934,1,25
21701,1,1,3,245,03101,934,1,25
21702,1,1,3,245,03101,934,1,25
21703,1,1,3,245,03102,826,1,25
21704,1,1,3,245,03102,826,1,25
21705,1,1,3,245,03102,826,1,25
21706,1,1,3,245,03102,826,1,25
21707,1,1,3,245,03102,826,1,25
21708,1,1,2,244,03103,825,1,25
21709,1,1,2,244,03103,825,1,25
21710,1,1,2,244,03103,825,1,25
21711,1,1,2,244,03103,825,1,25
21712,1,1,2,244,03103,825,1,25
21713,1,1,4,246,03104,824,1,25
21714,1,1,4,246,03104,824,1,25
21715,1,1,4,246,03104,824,1,25
21716,1,1,4,246,03104,824,1,25
21717,1,1,4,246,03104,824,1,25
21718,1,1,3,245,03105,896,1,25
21719,1,1,3,245,03105,896,1,25
21720,1,1,3,245,03105,896,1,25
21721,1,1,3,245,03105,896,1,25
21722,1,1,3,245,03106,820,1,25
21723,1,1,3,245,03106,820,1,25
21724,1,1,3,245,03106,820,1,25
21725,1,1,3,245,03106,820,1,25
21726,1,1,3,245,03106,820,1,25
21727,1,1,3,245,03107,949,1,25
21728,1,1,3,245,03107,949,1,25
21729,1,1,3,245,03107,949,1,25
21730,1,1,3,245,03107,949,1,25
21731,1,1,3,245,03107,949,1,25
21732,1,1,3,245,03108,937,1,25
21733,1,1,3,245,03108,937,1,25
21734,1,1,3,245,03108,937,1,25
21735,1,1,3,245,03108,937,1,25
21736,1,1,3,245,03108,937,1,25
21737,1,1,4,246,03109,1007,1,25
21738,1,1,4,246,03109,1007,1,25
21739,1,1,4,246,03109,1007,1,25
21740,1,1,4,246,03109,1007,1,25
21741,1,1,4,246,03109,1007,1,25
21742,1,1,4,246,03110,841,1,25
21743,1,1,4,246,03110,841,1,25
21744,1,1,4,246,03110,841,1,25
21745,1,1,4,246,03110,841,1,25
21746,1,1,3,245,03111,1026,1,25
21747,1,1,3,245,03111,1026,1,25
21748,1,1,3,245,03111,1026,1,25
21749,1,1,3,245,03111,1026,1,25
21750,1,1,3,245,03111,1026,1,25
21751,1,1,3,245,03112,925,1,25
21752,1,1,3,245,03112,925,1,25
21753,1,1,3,245,03112,925,1,25
21754,1,1,3,245,03112,925,1,25
21755,1,1,3,245,03112,925,1,25
21756,1,1,4,246,03113,922,1,25
21757,1,1,4,246,03113,922,1,25
21758,1,1,4,246,03113,922,1,25
21759,1,1,4,246,03113,922,1,25
21760,1,1,3,245,03114,965,1,25
21761,1,1,3,245,03114,965,1,25
21762,1,1,3,245,03114,965,1,25
21763,1,1,3,245,03115,996,1,25
21764,1,1,3,245,03115,996,1,25
21765,1,1,3,245,03115,996,1,25
21766,1,1,3,245,03115,996,1,25
21767,1,1,3,245,03115,996,1,25
21768,1,1,3,245,03116,842,1,25
21769,1,1,3,245,03116,842,1,25
21770,1,1,3,245,03116,842,1,25
21771,1,1,3,245,03116,842,1,25
21772,1,1,3,245,03116,842,1,25
21773,1,1,2,244,03117,1095,1,25
21774,1,1,2,244,03117,1095,1,25
21775,1,1,2,244,03117,1095,1,25
21776,1,1,2,244,03117,1095,1,25
21777,1,1,4,246,03118,891,1,25
21778,1,1,4,246,03118,891,1,25
21779,1,1,4,246,03118,891,1,25
21780,1,1,4,246,03118,891,1,25
21781,1,1,4,246,03118,891,1,25
21782,1,1,2,244,03119,989,1,25
21783,1,1,2,244,03119,989,1,25
21784,1,1,2,244,03119,989,1,25
21785,1,1,2,244,03119,989,1,25
21786,1,1,2,244,03119,989,1,25
21787,1,1,2,244,03120,1081,1,25
21788,1,1,2,244,03120,1081,1,25
21789,1,1,2,244,03120,1081,1,25
21790,1,1,2,244,03120,1081,1,25
21791,1,1,2,244,03120,1081,1,25
21792,1,1,2,244,03121,963,1,25
21793,1,1,2,244,03121,963,1,25
21794,1,1,2,244,03121,963,1,25
21795,1,1,2,244,03121,963,1,25
21796,1,1,2,244,03121,963,1,25
21797,1,1,2,244,03122,964,1,25
21798,1,1,2,244,03122,964,1,25
21799,1,1,2,244,03122,964,1,25
21800,1,1,2,244,03122,964,1,25
21801,1,1,3,245,03123,1016,1,25
21802,1,1,3,245,03123,1016,1,25
21803,1,1,3,245,03123,1016,1,25
21804,1,1,3,245,03123,1016,1,25
21805,1,1,2,244,03124,991,1,25
21806,1,1,2,244,03124,991,1,25
21807,1,1,2,244,03124,991,1,25
21808,1,1,2,244,03124,991,1,25
21809,1,1,2,244,03124,991,1,25
